layer_order,mlp_layers,mlp_solver,logistic_regressions,svc_kernel,xgb_estimators,rf_estimators,early_stopping_iterations,positions,mean_accuracy,max_accuracy,min_accuracy,std_accuracy,max_false_negative,max_false_positive,max_true_negative,max_true_positive,mean_false_negative,mean_false_positive,mean_true_negative,mean_true_positive,min_false_negative,min_false_positive,min_true_negative,min_true_positive,neg_max_f1,neg_max_precision,neg_max_recall,neg_mean_f1,neg_mean_precision,neg_mean_recall,neg_min_f1,neg_min_precision,neg_min_recall,neg_std_f1,neg_std_precision,neg_std_recall,pos_max_f1,pos_max_precision,pos_max_recall,pos_mean_f1,pos_mean_precision,pos_mean_recall,pos_min_f1,pos_min_precision,pos_min_recall,pos_std_f1,pos_std_precision,pos_std_recall,std_false_negative,std_false_positive,std_true_negative,std_true_positive
xgb=>xgb=>logit3=>logit1,[],[],"(1, 0)",,"[87, 102]",,1,"[2, 2, 5, 1]",0.6694915254237288,0.6949152542372882,0.6384180790960452,0.021698151830137326,39,27,94,34,36.5,22.0,88.75,29.75,34,17,83,27,0.775,0.7322834645669292,0.8468468468468469,0.7516252010276745,0.7083126712330527,0.8011213006030948,0.7264957264957265,0.6967213114754098,0.7589285714285714,0.021369595415203644,0.014393718454532866,0.03534229683570827,0.53125,0.6136363636363636,0.4857142857142857,0.5037853867623604,0.5772335423197492,0.44858110639360643,0.4666666666666667,0.509090909090909,0.4090909090909091,0.026483591160711834,0.04051979931048753,0.030258865940546813,1.8027756377319946,3.8078865529319543,4.815340071064556,2.680951323690902
mlp=>logit3=>logit2=>logit2,"[[133, 13]]",['sgd'],"(0, 2)",[],,,1,"[0, 5, 3, 3]",0.6949152542372882,0.7231638418079096,0.6610169491525424,0.022949261030045087,45,17,105,28,39.75,14.25,98.0,25.0,32,12,91,20,0.8063241106719368,0.7611940298507462,0.8974358974358975,0.7833948738429993,0.7114065196330719,0.8728934983784217,0.7520661157024794,0.6691176470588235,0.8571428571428571,0.021969995698749537,0.034779622762130834,0.016502589117456494,0.5148514851485148,0.6829268292682927,0.4482758620689655,0.4796060781585964,0.6366810833806013,0.38695159462522255,0.43478260869565216,0.6046511627906976,0.3333333333333333,0.03203914524562335,0.028755249308759986,0.04253407516955758,4.815340071064556,1.920286436967152,5.70087712549569,3.0
logit3=>xgb=>logit2=>xgb,[],[],"(0, 1)",,"[51, 83]",[],3,"[5, 2, 3, 2]",0.7175141242937852,0.7457627118644068,0.7005649717514124,0.01694915254237289,32,24,99,39,29.0,21.0,95.25,31.75,27,17,87,25,0.810126582278481,0.7741935483870968,0.8495575221238938,0.7918713150043312,0.7666285334909084,0.8191307810223739,0.7733333333333334,0.7557251908396947,0.7837837837837838,0.013200611744666772,0.007657017853454523,0.023508216913049253,0.6153846153846154,0.6792452830188679,0.5909090909090909,0.5549395964162277,0.5981978927748294,0.5185371098200046,0.48543689320388345,0.5434782608695652,0.43859649122807015,0.05614312966783421,0.05527961586593584,0.06100303985976149,1.8708286933869707,2.5495097567963922,4.9180788932265,5.889609494694874
xgb=>svc=>svc=>xgb=>logit3=>mlp=>logit2,[[21]],['adam'],"(0, 1)","['rbf', 'linear']","[126, 42]",,3,"[2, 4, 4, 2, 5, 0, 3]",0.6610169491525423,0.7005649717514124,0.632768361581921,0.029356793348625003,28,42,77,48,23.5,36.5,74.25,42.75,19,29,69,37,0.7414634146341463,0.8,0.7264150943396226,0.7121996522022589,0.7602272727272728,0.6713743827520665,0.6798029556650247,0.7333333333333333,0.6216216216216216,0.024640956941068246,0.024580385731678246,0.04031930795419754,0.6442953020134228,0.5972222222222222,0.7164179104477612,0.586901106993127,0.5407073507952274,0.6450310604572486,0.5323741007194244,0.47435897435897434,0.6056338028169014,0.041167334138272185,0.05196922190504525,0.0451953925001744,3.2015621187164243,5.315072906367325,3.112474899497183,3.897114317029974
logit3=>logit2=>logit2=>rf,,,"(0, 2)",,,[77],3,"[5, 3, 3, 6]",0.7048022598870056,0.7288135593220338,0.6610169491525424,0.02600558282418356,39,21,107,33,36.0,16.25,99.25,25.5,33,13,94,19,0.8075471698113208,0.7443609022556391,0.8916666666666667,0.7915301781343546,0.7339211777927513,0.859163401627216,0.763779527559055,0.7132352941176471,0.8220338983050848,0.01737393133465353,0.012164128103812793,0.026804001630391334,0.5689655172413792,0.6818181818181818,0.5,0.4878718412329415,0.6058432649667406,0.4102665960451977,0.39999999999999997,0.4878048780487805,0.3333333333333333,0.0751468826127809,0.07547259069323764,0.07495409103395777,2.5495097567963922,3.112474899497183,4.815340071064556,6.103277807866851
logit1=>svc=>logit3=>svc,,,"(1, 0)","['linear', 'rbf']",,[],1,"[1, 4, 5, 4]",0.6723163841807909,0.6836158192090396,0.6610169491525424,0.008932987740588648,36,37,87,41,29.75,28.25,81.5,37.5,19,23,77,34,0.7565217391304347,0.8207547169811321,0.77,0.7372491200122662,0.7342425752919532,0.7446771960383658,0.7230046948356806,0.6814159292035398,0.7016129032258065,0.012251709182133919,0.053361605894111167,0.027300213638097513,0.583941605839416,0.640625,0.6415094339622641,0.5630876311907729,0.5727667167219,0.5634217778393331,0.5384615384615384,0.4788732394366197,0.5,0.019991731441832094,0.058676362275267104,0.053252887602487226,6.7592529172978875,5.356071321407137,3.640054944640259,3.0413812651491097
logit2=>logit3,[],[],"(0, 1)",[],[],[],2,"[3, 5]",0.693502824858757,0.7231638418079096,0.6666666666666666,0.022377089714343046,44,23,93,42,37.25,17.0,90.25,32.5,34,13,86,28,0.7815126050420168,0.7301587301587301,0.8686868686868687,0.7691041751301682,0.7083202634975979,0.8428210678210677,0.7531380753138075,0.6716417910447762,0.8,0.011452739518664806,0.02327328583376375,0.026051546775525142,0.6315789473684211,0.7636363636363637,0.5384615384615384,0.541458707069381,0.6542199966667428,0.4641438177186853,0.4869565217391305,0.5490196078431373,0.3888888888888889,0.0576689241707732,0.07591072458942132,0.05367690861404786,3.960744879438715,3.7416573867739413,2.680951323690902,5.722761571129799
logit2=>logit2=>logit1=>logit3=>mlp,[[92]],['lbfgs'],"(1, 2)",,,,3,"[3, 3, 1, 5, 0]",0.690677966101695,0.7005649717514124,0.6666666666666666,0.014053494874387302,38,25,101,34,32.75,22.0,93.0,29.25,28,21,87,22,0.7890625,0.7627118644067796,0.8278688524590164,0.7721146980682243,0.7396187384305268,0.8083561020036429,0.7467811158798283,0.696,0.782608695652174,0.0157534624182715,0.025865899809679814,0.01683117870181388,0.5619834710743801,0.5961538461538461,0.5483870967741935,0.5135833021133561,0.5680720584222289,0.4703833567087424,0.44897959183673475,0.5116279069767442,0.4,0.041291769957686235,0.03334782904694218,0.054004313356285194,3.5619517121937516,1.7320508075688772,5.244044240850758,4.437059837324712
logit3=>logit2,[],[],"(0, 1)",,[],,1,"[5, 3]",0.6709039548022597,0.7005649717514124,0.6440677966101694,0.022377089714343046,42,25,99,34,36.25,22.0,89.25,29.5,31,19,80,25,0.7888446215139442,0.7615384615384615,0.8181818181818182,0.7527147970011656,0.7104967062286318,0.8019847073000115,0.7174887892376682,0.6611570247933884,0.7843137254901961,0.027749426606659047,0.0455468371318611,0.015820886743303644,0.5190839694656489,0.62,0.4745762711864407,0.5021464758299847,0.5718399093880828,0.4497489275487302,0.48543689320388356,0.5283018867924528,0.4246575342465753,0.01198308278006474,0.04199779382235898,0.017817461516317065,5.261891294962297,2.1213203435596424,7.292976072907411,3.3541019662496847
logit3=>logit2,,,"(0, 1)",,,,2,"[5, 3]",0.6793785310734464,0.6949152542372882,0.655367231638418,0.015146617647971223,39,22,95,36,36.25,20.5,89.75,30.5,35,19,85,27,0.7755102040816326,0.7307692307692307,0.8260869565217391,0.7595210779819085,0.7120294639588334,0.813848372225689,0.7359307359307359,0.6854838709677419,0.794392523364486,0.014500855911139313,0.016599629715179875,0.012001117338508598,0.5714285714285715,0.6545454545454545,0.5070422535211268,0.5166204193386533,0.5963369428644418,0.4557208168365029,0.4954128440366973,0.5714285714285714,0.43548387096774194,0.031836428359511684,0.03397638502933908,0.029752714648858803,1.6393596310755,1.118033988749895,3.960744879438715,3.5
logit3=>logit2=>logit1=>svc=>logit2=>logit1,,,"(2, 2)",['rbf'],[],,2,"[5, 3, 1, 4, 3, 1]",0.6765536723163842,0.6949152542372882,0.6497175141242938,0.017584603951961486,43,28,93,34,36.0,21.25,88.75,31.0,33,15,85,29,0.7731092436974789,0.736,0.85,0.7558165329599996,0.711657919713161,0.808040288775035,0.7327586206896551,0.6640625,0.7522123893805309,0.017246474640082273,0.028680042081529505,0.03526635714297073,0.5396825396825397,0.6938775510204082,0.484375,0.5198107283187349,0.5968181941211498,0.4637502254689755,0.4918032786885246,0.5172413793103449,0.44155844155844154,0.01895586331251676,0.06331721967373705,0.01544861012788828,4.06201920231798,4.602988159880492,3.766629793329841,1.8708286933869707
rf=>logit3=>xgb,[],[],"(0, 0)",,[84],[1],3,"[6, 5, 2]",0.6779661016949152,0.6836158192090396,0.672316384180791,0.005649717514124297,42,27,95,38,35.5,21.5,87.25,32.75,31,14,81,26,0.7723577235772359,0.7327586206896551,0.8715596330275229,0.753239021170941,0.7119540654377365,0.8026692209253443,0.7363636363636364,0.6934306569343066,0.75,0.013577611742668177,0.016478071514882085,0.0504740049855198,0.5671641791044777,0.65,0.5507246376811594,0.532327951706469,0.6097628143312811,0.48023580858222986,0.48148148148148157,0.5573770491803278,0.38235294117647056,0.03133662632951303,0.03995836903707655,0.06446647193156423,4.716990566028302,5.678908345800274,5.11737237261468,4.322904116447646
logit3=>xgb=>rf=>xgb=>logit1=>rf,,,"(1, 0)",[],"[114, 43]","[32, 54]",1,"[5, 2, 6, 2, 1, 6]",0.6737288135593221,0.7062146892655368,0.6384180790960452,0.02409424026727682,46,21,91,34,40.0,17.75,89.25,30.0,37,13,86,23,0.7777777777777777,0.703125,0.875,0.7557006134132906,0.6910191744380678,0.8344399311212095,0.7377049180327869,0.6617647058823529,0.8037383177570093,0.0148966581026976,0.01695393326331049,0.025814374982506553,0.5666666666666667,0.723404255319149,0.4714285714285714,0.5074817655462817,0.6269339685363854,0.4279229500019186,0.4181818181818182,0.5609756097560976,0.3333333333333333,0.055044755274746796,0.059420436165641674,0.055782468791346615,3.5355339059327378,2.947456530637899,1.920286436967152,4.301162633521313
svc=>logit3=>xgb=>svc,,,"(0, 0)","['linear', 'poly']",[122],[],2,"[4, 5, 2, 4]",0.6680790960451978,0.6892655367231638,0.6440677966101694,0.017124796120031278,49,25,94,36,40.75,18.0,89.0,29.25,30,11,86,23,0.7580645161290321,0.7413793103448276,0.8952380952380953,0.7518494477327163,0.6882813441945985,0.8325899998797195,0.7341772151898734,0.6573426573426573,0.7747747747747747,0.010205422840531098,0.03419837352461332,0.04267375101892103,0.5669291338582677,0.6764705882352942,0.5454545454545454,0.49585956572725426,0.6248218959715034,0.42068903318903317,0.4339622641509434,0.5901639344262295,0.3194444444444444,0.05170242180943108,0.03371281425464642,0.08425528565161729,7.1545440106270926,4.949747468305833,3.082207001484488,4.815340071064556
logit1=>logit1=>rf=>logit3=>rf,[],[],"(2, 0)",,,"[82, 53]",1,"[1, 1, 6, 5, 6]",0.6864406779661018,0.7231638418079096,0.6384180790960452,0.032084227942374435,48,23,100,40,36.25,19.25,91.5,30.0,26,16,88,24,0.7936507936507936,0.7719298245614035,0.8476190476190476,0.7672142536165747,0.7185456810308446,0.8260958072495935,0.7355371900826445,0.6496350364963503,0.7927927927927928,0.02248871444013134,0.04614071164972823,0.023024354482762383,0.62015503875969,0.6349206349206349,0.6060606060606061,0.5149827372809589,0.6060397802531865,0.45475127647360947,0.42857142857142855,0.5813953488372093,0.3333333333333333,0.06924379824190927,0.01924306893482362,0.09823505315787935,7.8859051477937525,2.5860201081971503,4.924428900898052,6.363961030678928
logit1=>logit2=>logit3=>logit1=>logit2,,,"(2, 2)",,[],[],1,"[1, 3, 5, 1, 3]",0.6751412429378532,0.7062146892655368,0.6497175141242938,0.021698151830137326,38,24,98,31,36.5,21.0,94.0,25.5,35,17,90,21,0.7903225806451611,0.7368421052631579,0.8521739130434782,0.7657747402952434,0.7202015708946203,0.8175961760339063,0.7520000000000001,0.7121212121212122,0.7966101694915254,0.01467283801321174,0.009800374537428554,0.02143229594731309,0.5254237288135594,0.6136363636363636,0.4626865671641791,0.4681665272687019,0.547036541889483,0.4093589937137712,0.4038461538461538,0.4666666666666667,0.3559322033898305,0.05071595008598607,0.0648165322523934,0.04200623829920951,1.118033988749895,2.7386127875258306,2.8284271247461903,3.840572873934304
logit2=>logit2=>logit3=>rf=>rf,[],[],"(0, 2)",[],[],"[12, 84]",1,"[3, 3, 5, 6, 6]",0.6822033898305084,0.7175141242937854,0.6610169491525424,0.022017595011468803,43,23,97,37,39.5,16.75,88.5,32.25,33,11,81,28,0.7950819672131149,0.7380952380952381,0.8981481481481481,0.7578054892699643,0.6908216243486642,0.8412309581177339,0.7330316742081447,0.6532258064516129,0.8017241379310345,0.02579834990154695,0.03598775777283591,0.035230224636467966,0.556390977443609,0.7317073170731707,0.4625,0.5332738807245386,0.6613766997825361,0.4494643609241792,0.5,0.5490196078431373,0.43478260869565216,0.02117791293802148,0.06882598816932528,0.011610626822720191,4.092676385936225,4.264680527307995,6.689544080129826,3.491060010942235
xgb=>logit2=>logit2=>logit3,,,"(0, 2)",,[124],,2,"[2, 3, 3, 5]",0.6807909604519774,0.6892655367231638,0.672316384180791,0.006316576207626516,38,23,93,36,35.25,21.25,91.0,29.5,33,19,86,26,0.7685950413223142,0.7380952380952381,0.8288288288288288,0.7630212128923181,0.7207734618601096,0.8108994648519698,0.7577092511013217,0.7076923076923077,0.8017241379310345,0.0038738646363736208,0.01230109317051744,0.01106811666428769,0.5669291338582677,0.6428571428571429,0.5070422535211268,0.5088079069561197,0.5795584191123258,0.45413264485072385,0.4727272727272728,0.5306122448979592,0.42424242424242425,0.03511613724202941,0.04358058759572846,0.03352345452481296,1.7853571071357126,1.7853571071357126,2.9154759474226504,3.840572873934304
logit1=>logit3,,,"(1, 0)",,,[],2,"[1, 5]",0.6949152542372881,0.7231638418079096,0.6779661016949152,0.018737993165849728,38,32,93,35,32.75,21.25,90.75,32.25,25,11,88,31,0.7914893617021276,0.7787610619469026,0.8942307692307693,0.7706359137259966,0.73617118151726,0.8131111213348056,0.7553648068669528,0.7099236641221374,0.7333333333333333,0.014999069584661507,0.028055153266354417,0.056939064821453035,0.5882352941176471,0.7608695652173914,0.5614035087719298,0.5443249380240778,0.6132943143812709,0.49890140569853036,0.5210084033613446,0.5,0.4626865671641791,0.026152925388785386,0.09381051064856329,0.037560157521416664,4.968651728587948,7.428828979051813,2.277608394786075,1.6393596310755
logit1=>rf=>logit2=>logit2=>rf=>logit3=>logit1,[],[],"(2, 2)",,,"[20, 42]",2,"[1, 6, 3, 3, 6, 5, 1]",0.6892655367231638,0.7796610169491526,0.6497175141242938,0.052545410276096834,40,23,105,33,34.75,20.25,93.0,29.0,25,14,84,26,0.8433734939759037,0.8076923076923077,0.8823529411764706,0.7707690095944034,0.7273220047800412,0.820028876469606,0.7304347826086955,0.6774193548387096,0.7924528301886793,0.043104908685719284,0.04874053430417284,0.0362716707729277,0.6285714285714287,0.7021276595744681,0.5689655172413793,0.5153314028314029,0.5898280578791131,0.457797518565229,0.46428571428571425,0.5306122448979592,0.40625,0.06682094035290993,0.0679364825565726,0.06508035313753677,5.80409338312195,3.6314597615834874,7.582875444051551,3.082207001484488
mlp=>mlp=>logit3=>rf=>logit1,"[[100], [13, 131, 5]]","['sgd', 'sgd']","(1, 0)",,,[18],1,"[0, 0, 5, 6, 1]",0.6581920903954801,0.6666666666666666,0.6440677966101694,0.009368996582924864,53,17,107,25,50.0,10.5,98.5,18.0,44,6,91,11,0.7838827838827839,0.674074074074074,0.9469026548672567,0.7643808401504276,0.663416591995221,0.9031110912003725,0.7489711934156379,0.6527777777777778,0.8425925925925926,0.015665024726897986,0.008424016993650146,0.044424406676512714,0.4504504504504505,0.7272727272727273,0.36231884057971014,0.3655133137333785,0.6439075630252101,0.2629480460662526,0.2716049382716049,0.5952380952380952,0.171875,0.06470477072349251,0.051867114578850584,0.07009302309451765,3.6742346141747673,4.716990566028302,6.34428877022476,5.1478150704935
xgb=>logit3=>xgb,,,"(0, 0)",,"[114, 115]",[],1,"[2, 5, 2]",0.6977401129943503,0.7344632768361582,0.632768361581921,0.038835387245388465,41,24,102,32,34.0,19.5,96.25,27.25,30,16,89,23,0.8065843621399177,0.765625,0.864406779661017,0.7822823756016533,0.739036474106602,0.8311760331715855,0.7325102880658437,0.6846153846153846,0.7876106194690266,0.029683644399576065,0.03191147138445434,0.029819636343525628,0.5765765765765767,0.6530612244897959,0.5161290322580645,0.5045659295659296,0.5830447560446078,0.44564154478768,0.41441441441441446,0.48936170212765956,0.359375,0.058841472070947434,0.06000330563751687,0.05981480032807288,4.301162633521313,3.2015621187164243,4.710360920354193,3.491060010942235
mlp=>logit3,"[[1, 94]]",['adam'],"(0, 0)",[],[],,3,"[0, 5]",0.6483050847457626,0.711864406779661,0.6045197740112994,0.04100912751683043,43,27,94,32,38.25,24.0,85.25,29.5,30,21,79,24,0.7866108786610879,0.7580645161290323,0.8173913043478261,0.7320384168306301,0.6901529697900665,0.7796775586596797,0.7022222222222223,0.6583333333333333,0.7523809523809524,0.034289395946116734,0.040723644634006705,0.027457167423270323,0.5565217391304349,0.6037735849056604,0.5161290322580645,0.4869966489591376,0.5507817824249859,0.43693767147366086,0.4067796610169491,0.47058823529411764,0.3582089552238806,0.05385279237766466,0.05111626724327383,0.05600279888156483,4.968651728587948,2.5495097567963922,5.494315243958978,3.2015621187164243
xgb=>mlp=>logit1=>logit1=>logit3,"[[62, 51, 75]]",['adam'],"(2, 0)",[],[76],[],3,"[2, 0, 1, 1, 5]",0.6807909604519774,0.7062146892655368,0.6610169491525424,0.016227578097565067,40,24,97,36,38.0,18.5,94.25,26.25,33,12,89,20,0.7739130434782608,0.7421875,0.8811881188118812,0.7695019194043707,0.7128069069197447,0.8377747167429881,0.763779527559055,0.689922480620155,0.7983193277310925,0.003700721314689069,0.018941021489100894,0.030935655274354226,0.5806451612903226,0.75,0.47368421052631576,0.47626943451483694,0.5833437033349925,0.4046754360330985,0.39999999999999997,0.4878048780487805,0.3389830508474576,0.06549385509834482,0.10278069092715891,0.051607003585916286,2.9154759474226504,4.5,3.112474899497183,5.931905258852336
logit2=>logit2=>logit3,,,"(0, 2)",,,,2,"[3, 3, 5]",0.673728813559322,0.6949152542372882,0.6440677966101694,0.018469910777714746,46,21,97,28,38.75,19.0,93.0,26.25,33,17,90,24,0.782258064516129,0.7461538461538462,0.8440366972477065,0.7629790953001813,0.7064546203910089,0.8307453911410262,0.7407407407407407,0.6617647058823529,0.8157894736842105,0.014769027694367658,0.031115607437751526,0.012081927935014504,0.49557522123893805,0.6222222222222222,0.4406779661016949,0.4762650444734265,0.5808198913106153,0.4059678108531548,0.43243243243243246,0.5531914893617021,0.34285714285714286,0.02551066977839762,0.02661656340733335,0.03785590712892112,4.866980583482946,2.0,2.5495097567963922,1.479019945774904
logit1=>logit3=>svc=>logit2=>svc,,,"(1, 1)","['rbf', 'linear']",[],,3,"[1, 5, 4, 3, 4]",0.6765536723163842,0.7288135593220338,0.6271186440677966,0.03603771418692957,41,33,99,33,34.5,22.75,88.5,31.25,29,7,78,30,0.8048780487804879,0.75,0.9339622641509434,0.7542686055923167,0.71996138996139,0.7975590988562687,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.03628319301572226,0.018469546917153516,0.08646035997246473,0.5555555555555556,0.8108108108108109,0.5245901639344263,0.5232415580776236,0.6030810129170785,0.4771659591851234,0.5,0.5,0.4225352112676056,0.020583861256376908,0.12310809797335186,0.03872720593059562,4.330127018922194,9.908960591303208,7.5,1.299038105676658
logit2=>logit3=>logit2,,,"(0, 2)",,,,3,"[3, 5, 3]",0.6836158192090396,0.7175141242937854,0.6384180790960452,0.028529674967124528,39,28,96,32,36.5,19.5,91.0,30.0,35,15,81,27,0.7933884297520661,0.732824427480916,0.8648648648648649,0.7638968175282954,0.7132093359173014,0.8231672039011488,0.7168141592920354,0.6923076923076923,0.7431192660550459,0.02853565777232301,0.014751499502849178,0.048080581440682155,0.5535714285714286,0.6739130434782609,0.47058823529411764,0.5176808507607271,0.611849562878741,0.45098039215686275,0.4954128440366973,0.5333333333333333,0.4090909090909091,0.02298412395863399,0.05068202530490012,0.025011078788595858,1.5,5.123475382979799,5.958187643906492,1.8708286933869707
rf=>rf=>logit2=>mlp=>mlp=>logit1=>logit2=>logit3,"[[66, 114, 48], [133, 102]]","['adam', 'sgd']","(1, 2)",,,"[9, 85]",1,"[6, 6, 3, 0, 0, 1, 3, 5]",0.6977401129943501,0.7627118644067796,0.6214689265536724,0.05337413454150049,44,23,105,31,36.0,17.5,93.25,30.25,28,10,80,30,0.8333333333333333,0.7777777777777778,0.9130434782608695,0.7752378769304931,0.720417529518071,0.8403431193226143,0.7048458149779735,0.6451612903225806,0.7766990291262136,0.04838463490460162,0.054452729017176654,0.04856243021402932,0.5882352941176471,0.75,0.5254237288135594,0.5342832788641033,0.640544686361096,0.4608178826330822,0.4724409448818898,0.5660377358490566,0.40540540540540543,0.04488192323802441,0.06820225591133815,0.04694607684830982,6.324555320336759,4.8218253804964775,9.310612224768036,0.4330127018922193
